symbol,date,recommendation,combined,intrinsicv_value,market_price,pe_ratio,rsi,macd_signal,bollinger_signal,trend_signal,fundamental_signal,risk_signal,dividiend_signal,score
VRTS,9/20/2024,SELL,SELL,0,207.2100067138672,13.861446,75.92863825921609,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
VSCO,9/20/2024,HOLD,HOLD,0,25.59000015258789,14.4800005,66.40420177448527,BUY,HOLD,downward,SELL,BUY,HOLD,0
VSH,9/20/2024,SELL,SELL,0,18.469999313354492,15.105691,70.41416445365888,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
VTEX,9/20/2024,SELL,SELL,0,7.380000114440918,366.75,73.28768107564008,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
VSTS,9/20/2024,SELL,SELL,0,15.710000038146973,17.651686,84.71039401167553,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
VTMX,9/20/2024,SELL,SELL,0,27.649999618530273,6.023965,72.59885742,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
VTLE,9/20/2024,SELL,SELL,0,29.739999771118164,3.338889,71.55796907399237,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
VTN,9/20/2024,SELL,SELL,0,11.470000267028809,13.494118,56.73655931161416,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
VTOL,9/20/2024,HOLD,HOLD,0,36,34.226418,66.92457079106667,BUY,HOLD,downward,SELL,BUY,HOLD,0
VVI,9/20/2024,SELL,SELL,0,35,36.67188,93.79559825043798,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
VTS,9/20/2024,HOLD,HOLD,0,24.860000610351562,28.533709,69.30693379167204,BUY,HOLD,downward,SELL,BUY,HOLD,0
VVR,9/20/2024,SELL,SELL,0,4.130000114440918,9,27.03197174169007,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
VVV,9/20/2024,SELL,SELL,0,41.209999084472656,28.212328,80.44078177182838,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
VZIO,9/20/2024,SELL,SELL,0,11.25,160.5,56.250062088354206,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
VZ,9/20/2024,SELL,SELL,0,44.33000183105469,16.665413,79.33580608381075,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WAB,9/20/2024,SELL,SELL,0,179.22000122070312,31.442106,97.86122392,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WAT,9/20/2024,HOLD,HOLD,0,336.55999755859375,33.6482,57.885399614322516,BUY,HOLD,downward,SELL,BUY,HOLD,0
WAL,9/20/2024,SELL,SELL,0,87.69000244140625,13.206326,77.36425123471444,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WBS,9/20/2024,SELL,SELL,0,48.029998779296875,10.476087,76.93544864163121,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WCC,9/20/2024,SELL,SELL,0,167.9499969482422,13.0621605,78.66444625501553,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WD,9/20/2024,SELL,SELL,0,111.05999755859375,43.00386,79.92183453,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WDH,9/20/2024,HOLD,HOLD,0,1.0499999523162842,10.4,33.33328918176099,BUY,HOLD,downward,SELL,BUY,HOLD,0
WCN,9/20/2024,SELL,SELL,0,179.14999389648438,53.818317,23.86063953091974,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WDI,9/20/2024,SELL,SELL,0,15.65999984741211,7.611651,85.71431351826874,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WEA,9/20/2024,SELL,SELL,0,11.180000305175781,14.333334,70.58853229,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WEC,9/20/2024,SELL,SELL,0,94.72000122070312,21.845264,48.76325707538268,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WDS,9/20/2024,SELL,SELL,0,16.799999237060547,17.345362,76.92304064640197,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WEX,9/20/2024,SELL,SELL,0,207.11000061035156,35.9361,87.42295222705172,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WES,9/20/2024,SELL,SELL,0,38.75,9.97416,63.84039923972458,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WELL,9/20/2024,SELL,SELL,0,125.2699966430664,115.99073,53.11048237305954,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WFC,9/20/2024,HOLD,HOLD,0,56.290000915527344,11.534836,62.96715991311305,BUY,HOLD,downward,SELL,BUY,HOLD,0
WF,9/20/2024,SELL,SELL,0,35.900001525878906,4.596276,52.15608773335652,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WGO,9/20/2024,SELL,SELL,0,59.11000061035156,22.097015,70.78344214732905,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WFG,9/20/2024,SELL,SELL,0,95.11000061035156,56.319527,83.15508748643437,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WH,9/20/2024,HOLD,HOLD,0,79.40000153,25.876623,68.68812164247477,BUY,HOLD,downward,SELL,BUY,HOLD,0
WHD,9/20/2024,SELL,SELL,0,63.459999084472656,21.984482,83.43170277012622,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WHG,9/20/2024,SELL,SELL,0,13.569999694824219,18.961832,75.78946681564067,BUY,SELL,downward,SELL,BUY,HOLD,-0.5
WIA,9/20/2024,SELL,SELL,0,8.539999961853027,27.516129,100,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WHR,9/20/2024,HOLD,HOLD,0,102.41000366210938,10.664772,65.77381574107292,BUY,HOLD,downward,SELL,BUY,HOLD,0
WIW,9/20/2024,SELL,SELL,0,8.760000228881836,25.75,73.99988555951859,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WIT,9/20/2024,SELL,SELL,0,6.46999979,24.884615,60.999994754788766,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WKC,9/20/2024,SELL,SELL,0,31.399999618530273,13.900882,87.26052183877135,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WLK,9/20/2024,SELL,SELL,0,144.27999877929688,68.86662,73.36099366585405,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WLKP,9/20/2024,HOLD,HOLD,0,22.309999465942383,13.850931,54.23731005287243,BUY,HOLD,downward,SELL,BUY,HOLD,0
WM,9/20/2024,SELL,SELL,0,204.10000610351562,32.556526,34.95011654536867,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WMB,9/20/2024,SELL,SELL,0,45.380001068115234,19.560347,74.16727884767387,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WMK,9/20/2024,HOLD,HOLD,0,69.41000366210938,20.195967,63.23065123165011,BUY,HOLD,downward,SELL,BUY,HOLD,0
WMS,9/20/2024,SELL,SELL,0,152.4499969482422,24.287521,81.03182266184746,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WMT,9/20/2024,SELL,SELL,0,79.05999755859375,41.177082,64.40476147225624,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WNC,9/20/2024,HOLD,HOLD,0,19.37999916,5.944785,66.82028014316553,BUY,HOLD,downward,SELL,BUY,HOLD,0
WNS,9/20/2024,SELL,SELL,0,54.63999938964844,19.607143,40.17724526065015,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WOR,9/20/2024,SELL,SELL,0,45.880001068115234,65.34286,76.02780158897087,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WPC,9/20/2024,SELL,SELL,0,62.24000168,23.938463,57.11612975123013,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WPM,9/20/2024,SELL,SELL,0,62.599998474121094,49.738094,78.93980921047239,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WPP,9/20/2024,SELL,SELL,0,50.99000168,41.836067,88.71472305,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WRB,9/20/2024,SELL,SELL,0,57.45000076293945,15.118422,39.49154624511039,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WS,9/20/2024,SELL,SELL,0,36.029998779296875,11.688103,72.85832093,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WSM,9/20/2024,SELL,SELL,0,148.80999755859375,17.885818,86.87799956,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WSO,9/20/2024,SELL,SELL,0,489.6099853515625,37.641113,75.54420557874573,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WSR,9/20/2024,HOLD,HOLD,0,13.25,42.85484,60.65575308263671,BUY,HOLD,downward,SELL,BUY,HOLD,0
WST,9/20/2024,HOLD,HOLD,0,308.1499938964844,43.810097,57.98745204501714,BUY,HOLD,downward,SELL,BUY,HOLD,0
WT,9/20/2024,SELL,SELL,0,10.09000015258789,21.177084,81.13208395936985,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WTM,9/20/2024,SELL,SELL,0,1723.9300537109375,8.970106,37.77648272801638,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WTRG,9/20/2024,SELL,SELL,0,38,18.556374,40.02081030109905,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WTTR,9/20/2024,HOLD,HOLD,0,11.430000305175781,20.157894,69.72974923512719,BUY,HOLD,downward,SELL,BUY,HOLD,0
WU,9/20/2024,SELL,SELL,0,11.739999771118164,7.1585364,41.671273531380024,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WTS,9/20/2024,SELL,SELL,0,205.0399932861328,25.07169,87.18350699320678,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
WY,9/20/2024,SELL,SELL,0,33.24000168,32.61765,86.84866154253909,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
X,9/20/2024,SELL,SELL,0,38.959999084472656,17.0131,84.42255992524969,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
XFLT,9/20/2024,SELL,SELL,0,6.769999980926514,4.1564417,43.357609468053255,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
XHR,9/20/2024,SELL,SELL,0,15.15999984741211,69.181816,87.14857207420273,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
XIN,9/20/2024,SELL,SELL,0,2.6600000858306885,0.35000002,40.74074074074074,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
XOM,9/20/2024,HOLD,HOLD,0,115.2699966430664,13.75359,50.996147302819665,BUY,HOLD,downward,SELL,BUY,HOLD,0
XPO,9/20/2024,SELL,SELL,0,112.5,37.251656,79.96670502532264,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
XYF,9/20/2024,SELL,SELL,0,4.920000076293945,1.3025926,72.21906654335595,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
XYL,9/20/2024,SELL,SELL,0,134.80999755859375,41.543213,78.00413946131064,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
YALA,9/20/2024,HOLD,HOLD,0,4.179999828338623,5.8380284,57.499974171316495,BUY,HOLD,downward,SELL,BUY,HOLD,0
YELP,9/20/2024,HOLD,HOLD,0,34.279998779296875,18.193121,60.04960054522737,BUY,HOLD,downward,SELL,BUY,HOLD,0
YETI,9/20/2024,SELL,SELL,0,39.77000045776367,18.548838,87.23406673,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
YMM,9/20/2024,HOLD,HOLD,0,7.599999904632568,22.352942,69.82759045930935,BUY,HOLD,downward,SELL,BUY,HOLD,0
YOU,9/20/2024,SELL,SELL,0,32.849998474121094,42.076923,75.25775790636517,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
YRD,9/20/2024,SELL,SELL,0,4.659999847412109,1.4487578,71.59091278541139,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
YUM,9/20/2024,SELL,SELL,0,129.7100067138672,23.691042,31.763439638200225,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
YUMC,9/20/2024,SELL,SELL,0,35.529998779296875,17.09375,78.71078586957655,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
ZBH,9/20/2024,HOLD,HOLD,0,106.41999816894531,22.17954,68.88353684393655,BUY,HOLD,downward,SELL,BUY,HOLD,0
ZGN,9/20/2024,SELL,SELL,0,8.470000267028809,19.697674,21.65355114153691,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
ZIP,9/20/2024,SELL,SELL,0,9.609999656677246,33.241383,65.28495847562274,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
ZTO,9/20/2024,SELL,SELL,0,21.850000381469727,14.846939,56.10238703844432,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
ZTR,9/20/2024,SELL,SELL,0,6.130000114440918,10.87766,75.02307771,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
ZTS,9/20/2024,SELL,SELL,0,192.63999938964844,37.74804,53.69320363338213,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
ZWS,9/20/2024,SELL,SELL,0,34.84000015258789,47.726025,88.57140562589953,BUY,HOLD,downward,SELL,BUY,HOLD,-0.5
HDELY,9/20/2024,HOLD,HOLD,0,22.010000228881836,9.782223,,BUY,HOLD,downward,SELL,BUY,HOLD,0
LI,9/20/2024,HOLD,HOLD,0,21.540000915527344,15.838236,,BUY,HOLD,downward,SELL,BUY,HOLD,0
BMWYY,9/20/2024,HOLD,HOLD,0,27.389999389648438,4.47549,,BUY,HOLD,downward,SELL,BUY,HOLD,0
DOCU,9/20/2024,HOLD,HOLD,0,57.970001220703125,12.28178,,BUY,HOLD,downward,SELL,BUY,HOLD,0
HOPE,9/20/2024,HOLD,HOLD,0,12.850000381469727,14.438203,,BUY,HOLD,downward,SELL,BUY,HOLD,0
PODD,9/20/2024,HOLD,HOLD,0,236.5800018310547,42.70397,,BUY,HOLD,downward,SELL,BUY,HOLD,0
ASTH,9/20/2024,HOLD,HOLD,0,57,39.583332,,BUY,HOLD,downward,SELL,BUY,HOLD,0
LECO,9/20/2024,HOLD,HOLD,0,185.4499969482422,20.954802,,BUY,HOLD,downward,SELL,BUY,HOLD,0
PLMR,9/20/2024,HOLD,HOLD,0,95.01000213623047,25.002632,,BUY,HOLD,downward,SELL,BUY,HOLD,0
YJGJ,9/20/2024,SELL,SELL,0,0.18000000715255737,18.000002,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
LNW,9/20/2024,HOLD,HOLD,0,112.56999969482422,34.009064,,BUY,HOLD,downward,SELL,BUY,HOLD,0
GLPG,9/20/2024,SELL,SELL,0,29.799999237060547,56.226418,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
SIGA,9/20/2024,HOLD,HOLD,0,8.430000305175781,7.2051287,,BUY,HOLD,downward,SELL,BUY,HOLD,0
BROG,9/20/2024,HOLD,HOLD,0,1.6100000143051147,2.3333333,,BUY,HOLD,downward,SELL,BUY,HOLD,0
LQDT,9/20/2024,HOLD,HOLD,0,22.989999771118164,37.080643,,BUY,HOLD,downward,SELL,BUY,HOLD,0
SHMD,9/20/2024,HOLD,HOLD,0,3.890000104904175,3.1626017,,BUY,HOLD,downward,SELL,BUY,HOLD,0
MTLS,9/20/2024,SELL,SELL,0,5.03000021,23.952383,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MNDO,9/20/2024,HOLD,HOLD,0,1.9950000047683716,7.98,,BUY,HOLD,downward,SELL,BUY,HOLD,0
TSLA,9/20/2024,HOLD,HOLD,0,238.25,67.11268,,BUY,HOLD,downward,SELL,BUY,HOLD,0
SIGI,9/20/2024,SELL,SELL,0,90.23999786376953,24.588554,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
BEOB,9/20/2024,SELL,SELL,0,76,6.719717,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
PANL,9/20/2024,HOLD,HOLD,0,6.449999809265137,8.376623,,BUY,HOLD,downward,SELL,BUY,HOLD,0
PAX,9/20/2024,HOLD,HOLD,0,11.279999732971191,20.888887,,BUY,HOLD,downward,SELL,BUY,HOLD,0
ARCC,9/20/2024,HOLD,HOLD,0,20.610000610351562,7.206294,,BUY,HOLD,downward,SELL,BUY,HOLD,0
ALKS,9/20/2024,HOLD,HOLD,0,28.549999237060547,12.52193,,BUY,HOLD,downward,SELL,BUY,HOLD,0
GDEV,9/20/2024,HOLD,HOLD,0,25.420000076293945,10.37551,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CRVO,9/20/2024,HOLD,HOLD,0,16.84000015258789,7.2900434,,BUY,HOLD,downward,SELL,BUY,HOLD,0
NXTT,9/20/2024,HOLD,HOLD,0,1.2599999904632568,0.33421752,,BUY,HOLD,downward,SELL,BUY,HOLD,0
GNTX,9/20/2024,HOLD,HOLD,0,29.75,16.527779,,BUY,HOLD,downward,SELL,BUY,HOLD,0
AON,9/20/2024,SELL,SELL,0,347.0299987792969,27.941223,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
BANX,9/20/2024,HOLD,HOLD,0,21.229999542236328,8.1341,,BUY,HOLD,downward,SELL,BUY,HOLD,0
OCCI,9/20/2024,HOLD,HOLD,0,7.570000171661377,11.132353,,BUY,HOLD,downward,SELL,BUY,HOLD,0
TXN,9/20/2024,HOLD,HOLD,0,203.3000030517578,35.23397,,BUY,HOLD,downward,SELL,BUY,HOLD,0
BL,9/20/2024,HOLD,HOLD,0,51.97999954223633,57.755558,,BUY,HOLD,downward,SELL,BUY,HOLD,0
VTSI,9/20/2024,HOLD,HOLD,0,6.190000057220459,9.825397,,BUY,HOLD,downward,SELL,BUY,HOLD,0
UFCS,9/20/2024,HOLD,HOLD,0,21.030000686645508,14.5034485,,BUY,HOLD,downward,SELL,BUY,HOLD,0
NATR,9/20/2024,SELL,SELL,0,13.56000042,17.164557,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
ENSG,9/20/2024,SELL,SELL,0,150.86000061035156,38.78149,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
FUPPF,9/20/2024,SELL,SELL,0,40.15999984741211,16.25911,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
FNMAN,9/20/2024,SELL,SELL,0,6.260000228881836,894.2857,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
YAHOF,9/20/2024,SELL,SELL,0,2.799999952316284,23.333334,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
SND,9/20/2024,SELL,SELL,0,2.049999952316284,68.333336,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
CFRUY,9/20/2024,SELL,SELL,0,13.460000038146973,18.438356,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
PFBX,9/20/2024,SELL,SELL,0,17.5,9.722222,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
NONOF,9/20/2024,SELL,SELL,0,126.1500015258789,42.190636,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
SWGHF,9/20/2024,SELL,SELL,0,40.20000076293945,19.052134,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
CIM-PB,9/20/2024,HOLD,HOLD,0,24.87999916,33.9427,,BUY,HOLD,downward,SELL,BUY,HOLD,0
LAMR,9/20/2024,HOLD,HOLD,0,133.5399932861328,27.087221,,BUY,HOLD,downward,SELL,BUY,HOLD,0
NOBH,9/20/2024,HOLD,HOLD,0,35,12.915129,,BUY,HOLD,downward,SELL,BUY,HOLD,0
TBMC,9/19/2024,HOLD,HOLD,0,10.949999809265137,47.608692,,BUY,HOLD,downward,SELL,BUY,HOLD,0
FMCCM,9/20/2024,SELL,SELL,0,5.900000095367432,86.7647,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
CEG,9/20/2024,HOLD,HOLD,0,254.97999572753906,33.906914,,BUY,HOLD,downward,SELL,BUY,HOLD,0
COHN,9/20/2024,SELL,SELL,0,8.399999618530273,3.28125,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
LMNR,9/20/2024,HOLD,HOLD,0,27.62000084,89.09678,,BUY,HOLD,downward,SELL,BUY,HOLD,0
GCBC,9/20/2024,HOLD,HOLD,0,30.729999542236328,21.193102,,BUY,HOLD,downward,SELL,BUY,HOLD,0
EML,9/20/2024,HOLD,HOLD,0,31.899999618530273,16.614584,,BUY,HOLD,downward,SELL,BUY,HOLD,0
JRVR,9/20/2024,SELL,SELL,0,6.489999771118164,3.4705882,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
CHX,9/20/2024,HOLD,HOLD,0,30.540000915527344,18.736197,,BUY,HOLD,downward,SELL,BUY,HOLD,0
SPSC,9/20/2024,HOLD,HOLD,0,195.3300018310547,102.26702,,BUY,HOLD,downward,SELL,BUY,HOLD,0
PYYX,9/20/2024,HOLD,HOLD,0,2.9000000953674316,11.153847,,BUY,HOLD,downward,SELL,BUY,HOLD,0
WONDF,9/20/2024,HOLD,HOLD,0,0.10999999940395355,11,,BUY,HOLD,downward,SELL,BUY,HOLD,0
VNOM,9/20/2024,HOLD,HOLD,0,45.65999984741211,15.636986,,BUY,HOLD,downward,SELL,BUY,HOLD,0
FMCKM,9/20/2024,SELL,SELL,0,3.049999952316284,44.85294,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
UTMD,9/20/2024,SELL,SELL,0,66.30999755859375,15.314088,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MITT-PB,9/20/2024,HOLD,HOLD,0,21.899999618530273,13.913596,,BUY,HOLD,downward,SELL,BUY,HOLD,0
FTF,9/20/2024,HOLD,HOLD,0,6.699999809265137,9.571428,,BUY,HOLD,downward,SELL,BUY,HOLD,0
SASR,9/20/2024,HOLD,HOLD,0,32.540000915527344,16.27,,BUY,HOLD,downward,SELL,BUY,HOLD,0
VMCA,9/19/2024,SELL,SELL,0,11.489999771118164,57.449997,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
RWAY,9/20/2024,SELL,SELL,0,10.119999885559082,13.493333,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
WHF,9/20/2024,SELL,SELL,0,11.460000038146973,11.693877,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
PPWLO,9/20/2024,HOLD,HOLD,0,105.19999694824219,44.238853,,BUY,HOLD,downward,SELL,BUY,HOLD,0
BDL,9/20/2024,HOLD,HOLD,0,28.84000015258789,17.585365,,BUY,HOLD,downward,SELL,BUY,HOLD,0
SVYSF,9/20/2024,HOLD,HOLD,0,38.28300094604492,255.22,,BUY,HOLD,downward,SELL,BUY,HOLD,0
HONE,9/20/2024,HOLD,HOLD,0,12.979999542236328,34.157894,,BUY,HOLD,downward,SELL,BUY,HOLD,0
INOD,9/20/2024,SELL,SELL,0,13.949999809265137,126.818184,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
DMF,9/20/2024,SELL,SELL,0,7.385000228881836,17.17442,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
MORN,9/20/2024,HOLD,HOLD,0,320.69000244140625,56.162872,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CRUS,9/20/2024,SELL,SELL,0,123.11000061035156,22.882898,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
NOVT,9/20/2024,HOLD,HOLD,0,174.52999877929688,100.88439,,BUY,HOLD,downward,SELL,BUY,HOLD,0
SITC,9/20/2024,SELL,SELL,0,58.900001525878906,6.9131455,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
TASK,9/20/2024,SELL,SELL,0,12.630000114440918,22.963636,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
OVBC,9/20/2024,HOLD,HOLD,0,25.12000084,10.644069,,BUY,HOLD,downward,SELL,BUY,HOLD,0
HGMCF,9/20/2024,SELL,SELL,0,10.329999923706055,13.24359,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
SELF,9/20/2024,SELL,SELL,0,5.210000038146973,26.05,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
NWPP,9/20/2024,SELL,SELL,0,2.680000066757202,9.24138,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
BIOL,9/20/2024,HOLD,HOLD,0,0.059999999,0.003708282,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CNLTN,9/20/2024,HOLD,HOLD,0,34.400001525878906,0.46059507,,BUY,HOLD,downward,SELL,BUY,HOLD,0
VRSN,9/20/2024,SELL,SELL,0,181.22000122070312,21.755102,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
VBFC,9/20/2024,HOLD,HOLD,0,54,31.578947,,BUY,HOLD,downward,SELL,BUY,HOLD,0
PDLB,9/20/2024,HOLD,HOLD,0,11.850000381469727,30.384617,,BUY,HOLD,downward,SELL,BUY,HOLD,0
OXLC,9/20/2024,SELL,SELL,0,5.190000057220459,4.633929,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
UROY,9/20/2024,HOLD,HOLD,0,2.3299999237060547,46.6,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CALM,9/20/2024,HOLD,HOLD,0,74.73000336,13.133568,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CHUY,9/20/2024,SELL,SELL,0,37.369998931884766,24.109678,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
UNB,9/20/2024,HOLD,HOLD,0,27.450000762939453,12.477273,,BUY,HOLD,downward,SELL,BUY,HOLD,0
JSM,9/20/2024,HOLD,HOLD,0,20.969999313354492,17.431421,,BUY,HOLD,downward,SELL,BUY,HOLD,0
NBH,9/20/2024,SELL,SELL,0,11.270000457763672,49,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
FTCO,9/20/2024,HOLD,HOLD,0,5.239999771118164,18.714285,,BUY,HOLD,downward,SELL,BUY,HOLD,0
SENEA,9/20/2024,HOLD,HOLD,0,60.790000915527344,8.270748,,BUY,HOLD,downward,SELL,BUY,HOLD,0
OVLY,9/20/2024,HOLD,HOLD,0,27.520000457763672,9.112583,,BUY,HOLD,downward,SELL,BUY,HOLD,0
SNFCA,9/20/2024,HOLD,HOLD,0,8.75,9.722222,,BUY,HOLD,downward,SELL,BUY,HOLD,0
BAFN,9/20/2024,SELL,SELL,0,13.350000381469727,13.484849,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
CFRHF,9/20/2024,HOLD,HOLD,0,135.52999877929688,18.489769,,BUY,HOLD,downward,SELL,BUY,HOLD,0
BBIG,9/20/2024,HOLD,HOLD,0,0.0025,2.1294718e-05,,BUY,HOLD,downward,SELL,BUY,HOLD,0
CMRE-PD,9/20/2024,SELL,SELL,0,26.675100326538086,7.1784444,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
FUSB,9/20/2024,HOLD,HOLD,0,12.100000381469727,8.832117,,BUY,HOLD,downward,SELL,BUY,HOLD,0
JCYCF,9/20/2024,SELL,SELL,0,20.600000381469727,7.744361,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
AILIH,9/20/2024,SELL,SELL,0,67,3.8393214,,HOLD,HOLD,downward,SELL,BUY,HOLD,-0.5
AIQUY,9/20/2024,SELL,SELL,0,37.45000076293945,32.00855,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
CIVB,9/20/2024,HOLD,HOLD,0,17.790000915527344,8.352113,,BUY,HOLD,downward,SELL,BUY,HOLD,0
ALGM,9/20/2024,HOLD,HOLD,0,22.690000534057617,59.71053,,BUY,HOLD,downward,SELL,BUY,HOLD,0
SEEL,9/20/2024,HOLD,HOLD,0,0.2003999948501587,0.009134001,,BUY,HOLD,downward,SELL,BUY,HOLD,0
FMCKI,9/20/2024,SELL,SELL,0,3,44.117645,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
SNES,9/20/2024,SELL,SELL,0,2.5,0.16490765,,SELL,HOLD,downward,SELL,BUY,HOLD,-0.5
